round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
11,0.0009016997428246386,35891,0.7,0.6825647133447935,0.6982687531685756,0.6825647133447935,0.751314153286546,0.7305655353849634,0.6825647133447935,0.6825647133447935,0.6939413737292421,0.6825647133447935,0.677060323461676,0.10446802311709052,0.03600176256630506,0.028266689874323,0.23410847484336797,1.2668858145486006,0.3130919800311568,0.49185574633586654,2.242508941874236,9.474166798410034,168200,168041,159,0.14063262939453125,28.12652587890625,473.8343200449999,4.452475926000261,6.743468761444092,6.731865882873535,compiled,478.3145499049997
12,0.0008819157493927215,35891,0.7,0.6811757603117009,0.6954132346780177,0.6811757603117009,0.7512682891352345,0.7379765802854752,0.6811757603117009,0.6811757603117008,0.6953395538078719,0.6811757603117009,0.6733753025706417,0.1001242249842974,0.03449148982044118,0.02743278169086033,0.22584716498414578,1.2684679443248752,0.31263952981526355,0.49567125081733615,2.2768186088879125,9.344073127210004,168200,168042,158,0.14063262939453125,28.12652587890625,467.3459512849995,4.450429692000398,6.743468761444092,6.731865882873535,compiled,471.82327202099987
13,0.0008605829282983752,35891,0.7,0.6833953717486748,0.7050524878072781,0.6833953717486748,0.7578929838271689,0.7427284727523029,0.6833953717486748,0.6833953717486749,0.7023606066038082,0.6833953717486748,0.675979518823528,0.09644835037318333,0.033065014772598975,0.026186827465672007,0.215511405963478,1.2704939153504342,0.3134402448764392,0.5078906192169611,2.248501430222341,9.426396279510081,168200,168030,170,0.14063262939453125,28.12652587890625,471.41719077500056,4.432823542999358,6.743468761444092,6.731865882873535,compiled,475.88077676300054
14,0.0008377889406793518,35891,0.7,0.6885145283446499,0.7057077040884214,0.6885145283446499,0.7577983591385482,0.7455964035241057,0.6885145283446499,0.68851452834465,0.704557532294835,0.6885145283446499,0.6826174223969317,0.09334306489430937,0.032265584450025565,0.025761210418127036,0.21227462134326291,1.268209397713163,0.31734978025369154,0.4933621315818693,2.290512868419545,9.363814601869944,168200,168025,175,0.14063262939453125,28.12652587890625,468.75750801900085,4.44320843100013,6.743468761444092,6.731865882873535,compiled,473.22710790900055
15,0.0008136274519200731,35891,0.7,0.6840955631653038,0.7107835363813306,0.6840955631653038,0.7590642460268935,0.745620643815569,0.6840955631653038,0.6840955631653038,0.7051467931888976,0.6840955631653038,0.6760951321694424,0.09079753156397201,0.031345570322785406,0.024688950224973784,0.20229707079003667,1.2611477362724035,0.3144660135147255,0.4947460127874556,2.251006259311965,9.253423672219997,168200,168026,174,0.14063262939453125,28.12652587890625,462.8648843860001,4.440815002999443,6.743468761444092,6.731865882873535,compiled,467.3311540730001
16,0.000788197746760474,35891,0.7,0.6901652516790887,0.711552865838422,0.6901652516790887,0.7599089391178181,0.7487672001969032,0.6901652516790887,0.6901652516790888,0.7091483272418131,0.6901652516790887,0.6838277108302736,0.08862885285616728,0.030514823737160898,0.024033998594761307,0.19944052474714433,1.2568908090468232,0.3127301577447566,0.49311233207136157,2.209527572967604,9.455682197280057,168200,168017,183,0.14063262939453125,28.12652587890625,472.88106999199954,4.461125012998309,6.743468761444092,6.731865882873535,compiled,477.37049447699974
17,0.00076160432131371,35891,0.7,0.6915472353218367,0.7108855432797374,0.6915472353218367,0.7588079546443803,0.7516895858832096,0.6915472353218367,0.6915472353218367,0.7108350460412137,0.6915472353218367,0.684803917354435,0.08682252082123285,0.030015238989933423,0.024534462158273748,0.1966703828136953,1.2555651675460027,0.31078326474694923,0.4900702164636404,2.1804060264783507,10.132908964270008,168200,168012,188,0.14063262939453125,28.12652587890625,506.9947419229993,4.456302687000061,6.743468761444092,6.731865882873535,compiled,511.48109716
18,0.0007339564536692134,35891,0.7,0.6877995618204903,0.7127316050594756,0.6877995618204903,0.7582987565389187,0.7515218546387862,0.6877995618204903,0.6877995618204903,0.7096786528675751,0.6877995618204903,0.678201657459409,0.08498203824290171,0.029403898823560915,0.02342612101295831,0.1935948789265453,1.2535874395833142,0.31190670957868893,0.4972378458080322,2.2060243937671915,10.145749118439944,168200,168001,199,0.14063262939453125,28.12652587890625,507.43357744399873,4.460702604999824,6.743468761444092,6.731865882873535,compiled,511.9237001479996
19,0.000705367754845585,35891,0.7,0.6901253867663172,0.7145147349942315,0.6901253867663172,0.7593923473620493,0.7517625989879939,0.6901253867663172,0.6901253867663172,0.7113521981130002,0.6901253867663172,0.6827297353254136,0.08363534782133739,0.029181957125900014,0.023626372205200724,0.1918965831653996,1.2566893262620262,0.31304939719558345,0.49100506131563365,2.2178610356337867,9.739829420000005,168200,167997,203,0.14063262939453125,28.12652587890625,487.1070170110015,4.451807325998743,6.743468761444092,6.731865882873535,compiled,491.5869145780016
20,0.0006759557019385474,35891,0.7,0.6938461119583309,0.7120842254388442,0.6938461119583309,0.7587424741059896,0.7556220500388504,0.6938461119583309,0.6938461119583309,0.7141113243468344,0.6938461119583309,0.6876075831518559,0.08228754781702963,0.028825825681070255,0.02327741513129497,0.1896676258474698,1.263012707345658,0.3178866112967383,0.4899978517167753,2.2632916192529833,9.696607803460083,168200,167994,206,0.14063262939453125,28.12652587890625,484.96571046400095,4.454381696999917,6.743468761444092,6.731865882873535,compiled,489.44857690199933
