round,cid,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
1,30,0.4847197975196962,0.4260456760203222,0.4847197975196962,0.6211459586642281,0.4647211351987597,0.4847197975196962,0.4847197975196962,0.3771740368267137,0.4847197975196962,0.47431027942258386
1,31,0.4646140356273376,0.634843687420571,0.4646140356273376,0.6698102239444259,0.5272001414894115,0.4646140356273376,0.4646140356273376,0.47379308142231047,0.4646140356273376,0.47067982311086554
1,32,0.5482254398916566,0.6154827489885246,0.5482254398916566,0.7078065253542488,0.4713058110208238,0.5482254398916566,0.5482254398916566,0.4415963093487385,0.5482254398916566,0.5447527751251549
1,33,0.31346933184826464,0.4806517291186597,0.31346933184826464,0.6096229611261166,0.3407245260361038,0.31346933184826464,0.31346933184826464,0.27465321705991524,0.31346933184826464,0.29712893478264785
1,34,0.6180599391730196,0.627821213364952,0.6180599391730196,0.6919339832297808,0.4587284037604103,0.6180599391730196,0.6180599391730195,0.42245889506167655,0.6180599391730196,0.6053521070368563
1,35,0.5676295235641128,0.4977639059016974,0.5676295235641128,0.6360421674154177,0.5390497428633212,0.5676295235641128,0.5676295235641128,0.48712340925649766,0.5676295235641128,0.5718616812328334
1,36,0.5076068107856054,0.5910292222899765,0.5076068107856054,0.6972000131578351,0.4607773988408228,0.5076068107856054,0.5076068107856055,0.4339757390525881,0.5076068107856054,0.5424755519204125
1,37,0.4328559177046954,0.5585285987694937,0.4328559177046954,0.6581749543758357,0.46876638243847724,0.4328559177046954,0.4328559177046954,0.41635960292560154,0.4328559177046954,0.43148853143194454
1,38,0.6386713071035837,0.6593613113516772,0.6386713071035837,0.7076101125220315,0.5739531224038203,0.6386713071035837,0.6386713071035837,0.5536772339419587,0.6386713071035837,0.6366801008590455
1,39,0.539426909819713,0.5364780872681936,0.539426909819713,0.6801467758032519,0.4895697517073409,0.539426909819713,0.5394269098197131,0.447435868290037,0.539426909819713,0.5302062219539645
1,40,0.563462664464835,0.6029880038775344,0.563462664464835,0.702454086729184,0.5749002543428423,0.563462664464835,0.563462664464835,0.4961683383130634,0.563462664464835,0.5825213473948779
1,41,0.5091212128449023,0.564812723658793,0.5091212128449023,0.6593093226919227,0.4119061214632044,0.5091212128449023,0.5091212128449023,0.3680904921835133,0.5091212128449023,0.4955848369563404
1,42,0.5142477105320404,0.4554111187459169,0.5142477105320404,0.5944924862744053,0.4476432157271538,0.5142477105320404,0.5142477105320404,0.3808464828109078,0.5142477105320404,0.5146554141289629
1,43,0.4597556271554582,0.5840843747810363,0.4597556271554582,0.6611038784773524,0.5444169970397227,0.4597556271554582,0.45975562715545826,0.5026371817952497,0.4597556271554582,0.4621346265851082
1,44,0.5821524320895636,0.6009330882310482,0.5821524320895636,0.6707141116071389,0.5268677061576196,0.5821524320895636,0.5821524320895637,0.4781282251518175,0.5821524320895636,0.5465340927079989
1,45,0.5597602455381266,0.604536487723974,0.5597602455381266,0.7027087290005651,0.5033483439775025,0.5597602455381266,0.5597602455381266,0.4478698364294711,0.5597602455381266,0.5390029426447077
1,46,0.4376857981387639,0.4562762843370187,0.4376857981387639,0.5051460525409781,0.4675464098487596,0.4376857981387639,0.4376857981387639,0.3791246045224671,0.4376857981387639,0.39695424944053004
1,47,0.5871964121950206,0.4879071703868416,0.5871964121950206,0.6704813323002281,0.5007487072322503,0.5871964121950206,0.5871964121950206,0.44915734228246007,0.5871964121950206,0.5895780435352442
1,48,0.5171839611468568,0.4806740769761467,0.5171839611468568,0.5985390012055981,0.49271778376518527,0.5171839611468568,0.5171839611468569,0.4175047381921223,0.5171839611468568,0.4411402448115624
1,49,0.28390527093133267,0.41738660412658596,0.28390527093133267,0.408199793241098,0.34722402949766445,0.28390527093133267,0.28390527093133267,0.2970381467720627,0.28390527093133267,0.26783006694971845
2,0,0.6189155944569372,0.536524145681122,0.6189155944569372,0.6904556255732601,0.565477586153938,0.6189155944569372,0.6189155944569371,0.487483801395734,0.6189155944569372,0.6148427690773024
